drugbank_id	atc
DB08621	J01BA02
DB08621	J01BA52
DB08622	J01BA52
DB08623	J01BA52
DB08624	J01BA52
DB08626	J01BA52
DB08627	J01BA52
DB08628	J01BA52
DB08629	J01BA52
DB08631	J01BA52
DB08632	J01BA52
DB08633	J01BA52
DB08634	J01BA52
DB08635	J01BA52
DB08636	J01BA52
DB08637	J01BA52
DB08638	J01BA52
DB08639	G01AX17
DB08640	J01BA52
DB08641	J01BA52
DB08642	J01BA52
DB08643	J01BA52
DB08644	J01BA52
DB08645	J01BA52
DB08646	J01BA52
DB08647	J01BA52
DB08648	J01BA52
DB08649	J01BA52
DB08651	J01BA52
DB08652	J01BA52
DB08653	J01BA52
DB08654	J01BA52
DB08655	J01BA52
DB08656	J01BA52
DB08657	J01BA52
DB08658	J01BA52
DB08659	J01BA52
DB08660	J01BA52
DB08661	J01BA52
DB08662	J01BA52
DB08663	J01BA52
DB08664	J01BA52
DB08665	J01BA52
DB08666	J01BA52
DB08667	J01BA52
DB08668	J01BA52
DB08669	J01BA52
DB08670	J01BA52
DB08671	J01BA52
DB08672	J01BA52
DB08673	J01BA52
DB08674	J01BA52
DB08675	J01BA52
DB08676	J01BA52
DB08677	J01BA52
DB08678	J01BA52
DB08680	J01BA52
DB08681	J01BA52
DB08682	J01BA52
DB08683	J01BA52
DB08684	J01BA52
DB08685	J01BA52
DB08686	J01BA52
DB08687	J01BA52
DB08688	J01BA52
DB08689	J01BA52
DB08690	J01BA52
DB08691	J01BA52
DB08692	J01BA52
DB08693	J01BA52
DB08694	J01BA52
DB08695	J01BA52
DB08697	J01BA52
DB08698	J01BA52
DB08699	J01BA52
DB08701	J01BA52
DB08702	J01BA52
DB08703	J01BA52
DB08704	J01BA52
DB08705	J01BA52
DB08706	J01BA52
DB08707	J01BA52
DB08708	J01BA52
DB08709	J01BA52
DB08710	J01BA52
DB08711	J01BA52
DB08712	J01BA52
DB08713	J01BA52
DB08714	J01BA52
DB08715	J01BA52
DB08717	J01BA52
DB08718	J01BA52
DB08719	J01BA52
DB08720	J01BA52
DB08721	J01BA52
DB08722	J01BA52
DB08723	J01BA52
DB08724	J01BA52
DB08725	J01BA52
DB08726	J01BA52
DB08727	J01BA52
DB08728	J01BA52
DB08729	J01BA52
DB08730	J01BA52
DB08731	J01BA52
DB08732	J01BA52
DB08733	J01BA52
DB08734	J01BA52
DB08735	J01BA52
DB08736	J01BA52
DB08737	J01BA52
DB08738	J01BA52
DB08739	J01BA52
DB08740	J01BA52
DB08741	J01BA52
DB08742	J01BA52
DB08743	J01BA52
DB08744	J01BA52
DB08745	J01BA52
DB08746	J01BA52
DB08747	J01BA52
DB08748	J01BA52
DB08749	J01BA52
DB08750	J01BA52
DB08751	J01BA52
DB08752	J01BA52
DB08753	J01BA52
DB08754	J01BA52
DB08755	J01BA52
DB08756	J01BA52
DB08757	J01BA52
DB08758	J01BA52
DB08759	J01BA52
DB08760	J01BA52
DB08761	J01BA52
DB08762	J01BA52
DB08763	J01BA52
DB08765	J01BA52
DB08766	J01BA52
DB08767	J01BA52
DB08768	J01BA52
DB08770	J01BA52
DB08771	J01BA52
DB08772	J01BA52
DB08773	J01BA52
DB08774	J01BA52
DB08775	J01BA52
DB08776	J01BA52
DB08777	J01BA52
DB08778	J01BA52
DB08779	J01BA52
DB08780	J01BA52
DB08781	J01BA52
DB08782	J01BA52
DB08783	J01BA52
DB08784	J01BA52
DB08785	J01BA52
DB08786	J01BA52
DB08787	J01BA52
DB08788	J01BA52
DB08789	J01BA52
DB08790	J01BA52
DB08791	J01BA52
DB08792	P01AB52
DB08792	P01AC01
DB08794	B01AA08
DB08795	J01CE04
DB08796	R05DB11
DB08797	N02BA75
DB08797	N02BA55
DB08797	N02BA05
DB08798	J01EE04
DB08798	J01EC03
DB08799	R06AX05
DB08799	R01AC04
DB08800	D04AA09
DB08800	R06AC53
DB08800	R06AC03
DB08801	R06AB03
DB08801	D04AA13
DB08802	R06AD09
DB08802	D04AA22
DB08803	R01AA13
DB08804	D04AA22
DB08805	D04AA22
DB08806	A02BA06
DB08807	C07AA17
DB08807	C07CA17
DB08808	C07AA19
DB08809	C07CA17
DB08810	A03FA08
DB08811	N05BA23
DB08813	B01AB06
DB08814	B01AC18
DB08815	N05AE05
DB08816	B01AC24
DB08818	S01KA51
DB08818	S01KA01
DB08818	D03AX05
DB08818	M09AX01
DB08818	R01AX09
DB08819	S01EE05
DB08820	R07AX32
DB08820	R07AX31
DB08820	R07AX02
DB08820	R07AX30
DB08822	C09CA09
DB08822	C09DA09
DB08823	C09DA09
DB08824	V09AB03
DB08826	V03AC02
DB08827	C10AX12
DB08828	L01XJ01
DB08830	C09DA09
DB08831	C09DA09
DB08833	C09DA09
DB08834	C09DA09
DB08835	R01AC05
DB08835	S01GX03
DB08836	C09AA14
DB08837	S01GX03
DB08838	S01GX03
DB08839	S01GX03
DB08840	A05AB01
DB08841	S01GX03
DB08842	N06BX12
DB08843	S01GX03
DB08844	S01GX03
DB08845	S01GX03
DB08846	S01GX03
DB08847	S01GX03
DB08848	S01GX03
DB08849	S01GX03
DB08855	S01GX03
DB08856	S01GX03
DB08857	S01GX03
DB08858	S01GX03
DB08860	C10AA08
DB08861	S01GX03
DB08862	V04CK02
DB08864	J05AR19
DB08864	J05AR21
DB08864	J05AR08
DB08864	J05AG05
DB08865	L01ED01
DB08867	G03AD02
DB08867	G03XB02
DB08868	L04AA27
DB08869	H01AC06
DB08870	L01FX05
DB08871	L01XX41
DB08872	G03XB02
DB08873	J05AP03
DB08874	A07AA12
DB08875	L01EX07
DB08876	A16AB11
DB08877	L01EJ01
DB08878	G03XB02
DB08879	L04AA26
DB08880	L04AA31
DB08881	G01AE10
DB08881	L01EC01
DB08882	A10BH05
DB08882	A10BD19
DB08882	A10BD11
DB08882	A10BD27
DB08883	N03AX22
DB08884	V08CA10
DB08885	S01LA05
DB08885	L01XX44
DB08886	L01XX44
DB08887	L01XX44
DB08888	S01XA22
DB08889	L01XG02
DB08890	A06AX04
DB08891	L01XX44
DB08892	L01XX44
DB08893	G04BD12
DB08894	B03XA04
DB08895	L04AA29
DB08896	L01EX05
DB08897	R03BB05
DB08897	R03AL05
DB08898	V03AF09
DB08899	L02BB04
DB08900	A16AX08
DB08901	L01EA05
DB08902	J06BC02
DB08903	J04AK05
DB08904	L04AB05
DB08905	L02BG02
DB08906	R03AL08
DB08906	R01AD12
DB08906	R03AK10
DB08906	R03BA09
DB08907	A10BD16
DB08907	A10BK02
DB08908	L04AX07
DB08909	A16AX09
DB08910	L04AX06
DB08911	L01EE01
DB08912	L01EC02
DB08913	A10BK02
DB08915	A10BK02
DB08916	L01EB03
DB08917	A10BK02
DB08918	N06AX28
DB08921	A10BK02
DB08922	A10BK02
DB08924	A10BK02
DB08925	N06BX17
DB08926	A10BK02
DB08927	A10BK02
DB08928	P01AR01
DB08930	J05AR27
DB08930	J05AJ03
DB08930	J05AR13
DB08930	J05AR25
DB08930	J05AR21
DB08931	C02KX05
DB08932	C02KX04
DB08933	D01AC18
DB08934	J05AP08
DB08934	J05AP51
DB08934	J05AP55
DB08934	J05AP56
DB08935	L01FA03
DB08936	R06AE04
DB08937	J05AP56
DB08938	A02AD02
DB08938	A02AF01
DB08939	R05CB09
DB08940	M01AA06
DB08941	C04AA01
DB08942	A02AF01
DB08943	G01AF07
DB08943	G01AF20
DB08943	D01AC05
DB08944	R05DB04
DB08945	V08AC02
DB08946	V08AC06
DB08947	V08AB04
DB08948	V08AA03
DB08949	C04AC03
DB08950	C02CA02
DB08951	M01AE10
DB08952	D01AC05
DB08953	D01AC05
DB08954	C04AX28
DB08955	M01AE13
DB08956	D01AC05
DB08957	R03AC06
DB08957	R03CC05
DB08958	G01AX16
DB08958	A01AB12
DB08960	A01AB12
DB08961	A01AB12
DB08962	A10BB04
DB08963	N02BG03
DB08964	G02AD03
DB08965	R02AB03
DB08966	A01AB12
DB08967	N02CX05
DB08968	A01AB12
DB08969	A01AB12
DB08970	D07XB03
DB08970	D07AB07
DB08970	D07CB02
DB08971	D07AC05
DB08971	D07CC06
DB08971	D07BC03
DB08971	S01CA04
DB08971	D07XC05
DB08971	H02AB03
DB08971	C05AA08
DB08972	J01MB07
DB08973	C05AA08
DB08974	P02CA05
DB08975	C05AA08
DB08976	N02BG04
DB08978	A03BB04
DB08979	R03BX01
DB08979	R03DX03
DB08980	C08EA01
DB08981	M01AE05
DB08982	R03DX03
DB08983	C10AB09
DB08984	M02AA06
DB08985	C01CA51
DB08985	C01CA01
DB08986	N05BX03
DB08987	N01BB07
DB08987	N01BB57
DB08988	N01BB57
DB08989	R07AB04
DB08990	R05CB04
DB08991	N01BB57
DB08992	M03BX09
DB08993	J04AB06
DB08994	B01AC01
DB08995	C05CA03
DB08995	C05CA53
DB08996	N06AA18
DB08997	N04AA08
DB08998	C05CA53
DB08999	R01AA02
DB09000	N05AA06
DB09001	N03AA04
DB09002	R05DB21
DB09003	C05CA53
DB09004	R05DB03
DB09005	B02BX03
DB09006	C05CA53
DB09007	D04AA34
DB09007	R06AA06
DB09007	R06AA56
DB09008	J01DB02
DB09009	N01BB58
DB09009	N01BB08
DB09010	L01BC04
DB09011	N03AX30
DB09012	B02BX02
DB09013	S01ED06
DB09014	N05BB02
DB09015	C03DA02
DB09016	N06AA15
DB09017	N05CD09
DB09018	A03FA04
DB09019	R05CB02
DB09020	A06AB52
DB09020	A06AB02
DB09020	A06AG02
DB09021	N05BD01
DB09022	A10BX06
DB09023	A06AG02
DB09026	C09XA54
DB09026	C09XA53
DB09026	C09DX02
DB09026	C09XA02
DB09026	C09XA52
DB09027	J05AP51
DB09028	C09XA52
DB09029	L04AC10
DB09030	B01AC26
DB09031	P01CX04
DB09033	L04AA33
DB09034	N05CM19
DB09035	L01FF01
DB09036	L04AC11
DB09037	L01FF02
DB09038	A10BD19
DB09038	A10BD20
DB09038	A10BK03
DB09038	A10BD27
DB09039	A16AX10
DB09040	D01AC19
DB09041	D01AE24
DB09042	A10BD27
DB09043	A10BJ04
DB09045	A10BJ05
DB09046	A16AA07
DB09047	A10BD27
DB09048	A10BD27
DB09049	A06AH03
DB09050	A10BD27
DB09051	A16AB12
DB09052	L01FX07
DB09053	L01EL01
DB09054	L01EM01
DB09055	C10AD06
DB09056	D01AE16
DB09057	A10BD27
DB09059	G02CX01
DB09060	A10BD27
DB09061	N03AX24
DB09062	J01DC12
DB09063	L01ED02
DB09064	C10AB08
DB09065	J05AR09
DB09065	J05AR15
DB09065	J05AR14
DB09065	J05AR22
DB09065	J05AR18
DB09065	V03AX03
DB09066	G03GA09
DB09067	V03AX03
DB09068	N06AX26
DB09069	C01EB15
DB09070	G03CX01
DB09071	N05CH03
DB09072	N01AX11
DB09072	N07XX04
DB09073	L01EF01
DB09074	L01XK01
DB09075	B01AF03
DB09076	R03AL08
DB09076	R03AL03
DB09076	R03BB07
DB09077	L01FX06
DB09078	L01EX08
DB09079	L01EX09
DB09080	R03AL06
DB09080	R03AC19
DB09081	N06BX13
DB09082	R03AL08
DB09082	R03AK10
DB09082	R03AL03
DB09083	C01EB17
DB09083	C07FX05
DB09083	C07FX06
DB09084	A01AD02
DB09084	M01AX07
DB09084	M02AA05
DB09084	G02CC03
DB09084	R02AX03
DB09085	C05AD02
DB09085	N01BA03
DB09085	D04AB06
DB09085	N01BA53
DB09085	S01HA03
DB09086	S01HA03
DB09087	S01HA03
DB09088	S01HA03
DB09089	A03AA05
DB09090	A03AX04
DB09091	R01AD57
DB09091	R01AD07
DB09091	A07EA05
DB09092	C04AD02
DB09093	D06AA02
DB09093	S01AA02
DB09093	J01AA03
DB09093	J01AA20
DB09093	A01AB21
DB09094	A01AB21
DB09095	D07AC06
DB09095	D07XC04
DB09095	D07BC04
DB09096	D10AE01
DB09096	D10AE51
DB09097	G02CB04
DB09098	H01AC02
DB09099	H01CB01
DB09100	D10AE51
DB09101	J05AJ02
DB09101	J05AR09
DB09101	J05AR18
DB09102	J05AP58
DB09102	J05AP07
DB09103	L03AA12
DB09104	G04BX01
DB09104	A02AA04
DB09105	A16AB13
DB09106	B05AA07
DB09107	B03XA03
DB09108	A02AA04
DB09109	A02AA04
DB09110	R05CB05
DB09110	V03AF01
DB09111	V03AF01
DB09112	V03AB08
DB09113	V03AF01
DB09114	R07AA01
DB09115	G01AC01
DB09116	N07BB02
DB09117	N05CC05
DB09118	N03AX17
DB09119	V03AF01
DB09120	M02AB02
DB09121	M01CB04
DB09122	L03AB13
DB09123	G03AB08
DB09123	G03DB08
DB09123	G03FA15
DB09123	G03AA16
DB09124	G03DB03
DB09124	G03FB07
DB09125	A12BA02
DB09126	G03GA01
DB09128	N05AX16
DB09129	G03FB07
DB09130	G03FB07
DB09131	G03FB07
DB09132	V08CA02
DB09133	V08AA04
DB09134	V08AB07
DB09135	V08AB12
DB09136	G03FB07
DB09137	V09DA04
DB09138	V09BA02
DB09139	V09BA01
DB09140	V03AN01
DB09141	G03FB07
DB09142	V04CC03
DB09143	L01XJ02
DB09144	A16AX13
DB09145	G03FB07
DB09146	B03AB02
DB09146	V03AE05
DB09147	V03AE05
DB09148	V09AX06
DB09149	V09AX05
DB09151	V09AX04
DB09152	V03AN04
DB09153	B05XA03
DB09153	B05CB01
DB09153	A12CA01
DB09154	B05CB02
DB09155	V03AN03
DB09156	V08AB05
DB09157	V03AN02
DB09158	A12CA01
DB09160	V09GA02
DB09161	V09GA01
DB09163	V09AA01
DB09164	V09DA01
DB09165	V09BA03
DB09166	N05BA19
DB09167	N06AA16
DB09168	A12CA01
DB09169	A12CA01
DB09170	A12CA01
DB09171	A12CA01
DB09172	A12CA01
DB09173	A12CA01
DB09174	A12CA01
DB09175	A12CA01
DB09177	A12CA01
DB09178	A12CA01
DB09179	A12CA01
DB09180	A12CA01
DB09181	A12CA01
DB09182	A12CA01
DB09183	J05AP09
DB09183	J05AP52
DB09184	J05AP52
DB09185	N06AX09
DB09186	J05AP52
DB09187	J05AP52
DB09188	J05AP52
DB09189	J05AP52
DB09190	J05AP52
DB09191	J05AP52
DB09192	J05AP52
DB09193	J05AP52
DB09194	N06AB09
DB09195	J05AP52
DB09196	J05AP52
DB09197	J05AP52
DB09198	A10BG04
DB09198	A10BD26
DB09199	A10BD26
DB09200	A10BD26
DB09201	A10BD26
DB09202	A10BD26
DB09203	S01GA06
DB09203	S01GA56
DB09203	C01CA08
DB09204	C01CA08
DB09205	C04AX10
DB09205	G04BE06
DB09206	C02CA03
DB09207	G04BE06
DB09208	M04AX02
DB09209	R05DA08
DB09210	N06BX03
DB09211	G04BE06
DB09212	M02AA31
DB09213	M01AE14
DB09214	M02AA27
DB09214	N02AJ14
DB09214	M01AE17
DB09215	M01AC04
DB09216	M01AG02
DB09217	M01AE17
DB09218	M01AE17
DB09219	A06AB09
DB09220	C01DX16
DB09221	M01AE17
DB09222	B02BB01
DB09223	M01AE17
DB09224	N05AD03
DB09225	N05AX11
DB09226	M01AE17
DB09227	C08CA12
DB09228	B06AC04
DB09229	M01AE17
DB09230	M01AE17
DB09231	C08CA15
DB09232	C08CA14
DB09233	M01AE17
DB09234	M01AE17
DB09235	M01AE17
DB09236	C08CA09
DB09237	C08CA17
DB09238	C08CA11
DB09238	C09BB12
DB09239	C09BB12
DB09240	C09BB12
DB09241	V03AB17
DB09241	V04CG05
DB09242	C02AC05
DB09242	C02LC05
DB09243	C02LC05
DB09244	C02LC05
DB09245	N06AG03
DB09246	C02LC05
DB09247	N06AF06
DB09248	C02LC05
DB09249	C02LC05
DB09250	C02LC05
DB09251	C02LC05
DB09252	C02LC05
DB09253	C02LC05
DB09254	C02LC05
DB09255	B05AA05
DB09256	L01BC03
DB09256	L01BC53
DB09257	L01BC53
DB09258	B01AB12
DB09259	B01AB08
DB09260	B01AB07
DB09261	L01BC53
DB09262	L01BC53
DB09263	L01BC53
DB09264	V03AB37
DB09265	A10AE54
DB09265	A10BJ03
DB09266	V09IA09
DB09267	M05BX03
DB09267	M05BX53
DB09268	A06AB08
DB09268	A06AB58
DB09269	A16AX30
DB09270	C01EB09
DB09271	A03BB05
DB09272	A07DA06
DB09273	R03DA11
DB09274	P01BE03
DB09274	P01BF09
DB09274	P01BF02
DB09274	P01BF03
DB09274	P01BF06
DB09274	P01BF04
DB09275	A02BD08
DB09275	A02BX05
DB09276	M01CB01
DB09277	A02BX05
DB09278	A07BA51
DB09278	A07BA01
DB09279	C09DA10
DB09279	C09CA10
DB09279	C09DB09
DB09279	C10BX16
DB09280	R07AX30
DB09281	C10BX16
DB09282	C01DX12
DB09283	C01DX11
DB09284	C01DX09
DB09285	M01AX22
DB09286	N05AD05
DB09287	A06AD15
DB09287	A06AD65
DB09288	N02BE05
DB09289	N06AX14
DB09290	A06AD65
DB09291	A04AD14
DB09292	C09DX04
DB09293	V09FX03
DB09293	V10XA01
DB09295	V10XA01
DB09296	J05AP53
DB09296	J05AP52
DB09297	J05AP53
DB09297	J05AP52
DB09298	A05BA03
DB09299	J05AR19
DB09299	J05AR20
DB09299	J05AR17
DB09299	J05AF13
DB09299	J05AR22
DB09299	J05AR18
DB09300	A03DB04
DB09300	A03BB01
DB09301	M01AX25
DB09302	C10AX14
DB09303	C10AX13
DB09304	A03BB01
DB09305	A03BB01
DB09306	A03BB01
DB09307	A03BB01
DB09308	J01FA16
DB09309	A03BB01
DB09310	B02BD11
DB09311	A03BB01
DB09312	L04AA03
DB09313	V08AB03
DB09314	V09FX01
DB09315	V09EX03
DB09316	A03BB01
DB09317	A03BB01
DB09318	A03BB01
DB09319	J01CR50
DB09319	J01CA05
DB09320	J01CR50
DB09320	J01CE09
DB09321	C05AX04
DB09322	C05AX04
DB09322	A12CB01
DB09322	B05XA18
DB09324	J01CG01
DB09325	A01AA51
DB09325	A01AA01
DB09325	A12CD01
DB09326	A12CD01
DB09327	A12CD01
DB09328	A12CD01
DB09329	A12CD01
DB09330	L01EB04
DB09331	L01FC01
DB09332	A12CD01
DB09333	V08AC08
DB09333	V08AC10
DB09334	V08AC10
DB09335	V08AC10
DB09336	V08AC10
DB09337	V03AN05
DB09338	C03BC01
DB09339	V08AC10
DB09340	V08AC09
DB09341	V08AC10
DB09342	V08AC10
DB09343	V08AC10
DB09344	C05BB03
DB09345	D04AB07
DB09345	C05AD07
DB09346	V08AA02
DB09347	V08AA07
DB09348	C05AD07
DB09349	C05AD07
DB09350	C05AD07
DB09351	C05AD07
DB09352	C05AD07
DB09353	C05AD07
DB09355	C05AD07
DB09356	C05AD07
DB09357	D03AX03
DB09357	S01XA12
DB09357	A11HA30
DB09361	A11HA30
DB09363	C02AA03
DB09363	C02LA08
DB09364	C02LA08
DB09366	V08AD03
DB09369	L02AA02
DB09370	V10XX01
DB09371	G03FA09
DB09372	C02LA08
DB09373	C02LA08
DB09374	C02LA08
DB09375	S01KX01
DB09375	B06AA04
DB09376	B06AA04
DB09377	B06AA04
DB09378	B06AA04
DB09379	B06AA04
DB09380	B06AA04
DB09381	B06AA04
DB09382	V09CX02
DB09383	H02AB15
DB09385	B06AA04
DB09387	B06AA04
DB09388	B06AA04
DB09389	G03FA10
DB09389	G03FB01
DB09389	G03AA06
DB09393	B05BA01
DB09394	G03AA06
DB09395	B05XA08
DB09397	V09DB05
DB09398	V09IX06
DB09400	G03AA06
DB09401	G03AA06
DB09403	V08AC07
DB09406	G03AA06
DB09407	A12CC01
DB09407	B05XA11
DB09409	B05XA11
DB09411	B05XA11
DB09413	B05XA11
DB09414	B05XA11
DB09415	B05XA11
DB09418	H03BC01
DB09419	B05XA11
DB09420	V09FX02
DB09421	V04CJ02
DB09422	B05XA11
DB09423	B05XA11
DB09425	V09AX01
DB09429	B05XA11
DB09430	B05XA11
DB09436	V09CA02
DB09443	V09EX01
DB09446	B05XA11
DB09447	B05XA11
DB09448	V09CX01
DB09449	A06AG01
DB09449	V03AG05
DB09449	A06AD17
DB09449	B05XA09
DB09456	A10AD02
DB09456	A10AC02
DB09456	A10AE02
DB09456	A10AB02
DB09459	A10AB02
DB09460	A10AB02
DB09461	A10AB02
DB09462	A06AX01
DB09462	A06AG04
DB09472	A06AD13
DB09472	A12CA02
DB09473	A12CA02
DB09477	A12CA02
DB09479	A12CA02
DB09480	V09AB01
DB09481	A02AA01
DB09481	V03AE04
DB09481	A06AD01
DB09483	B05XA15
DB09484	A12CD02
DB09484	A01AA02
DB09487	V08AB06
DB09488	R06AX18
DB09490	A01AA02
DB09493	A01AA02
DB09494	A01AA02
DB09495	A01AA02
DB09496	D02BA02
DB09498	V10BX01
DB09499	A01AA02
DB09501	V08CA07
DB09502	V09IX04
DB09507	V08CB01
DB09508	A01AA02
DB09510	V04CX05
DB09511	A01AA02
DB09512	A01AA02
DB09513	A01AA02
DB09516	D11AX06
DB09517	A01AA02
DB09526	D11AX11
DB09527	A01AA02
DB09531	A01AA02
DB09532	V04CK01
DB09534	A01AA02
DB09535	A01AA02
DB09536	A01AA02
DB09537	A01AA02
DB09539	A01AA02
DB09543	A01AA02
DB09546	A01AA02
DB09550	A01AA02
DB09551	B06AA02
DB09551	B06AA10
DB09552	B06AA10
DB09555	B06AA10
DB09559	L01FE03
DB09561	B05XA14
DB09563	B06AA10
DB09564	A10AD06
DB09564	A10AE56
DB09564	A10AE06
DB09567	A10AE06
DB09568	A10AE06
DB09570	L01XG03
DB09571	A10AE06
DB09876	A10AE06
DB09877	A10AE06
DB10061	A10AE06
DB10062	J06AA06
DB10076	A10AE06
DB10276	J07BH01
DB10283	J06AA06
DB10284	A10AE06
DB10285	A10AE06
DB10286	A10AE06
DB10287	A10AE06
DB10288	A10AE06
DB10289	A10AE06
DB10290	A10AE06
DB10291	A10AE06
DB10292	A10AE06
DB10293	A10AE06
DB10294	A10AE06
DB10295	A10AE06
DB10296	A10AE06
DB10297	A10AE06
DB10298	A10AE06
DB10299	A10AE06
DB10300	A10AE06
DB10301	A10AE06
DB10302	A10AE06
DB10310	A10AE06
DB10311	A10AE06
DB10312	A10AE06
DB10313	A10AE06
DB10314	A10AE06
DB10315	A10AE06
DB10316	A10AE06
DB10317	J07BD53
DB10317	J07BD54
DB10317	J07BD52
DB10317	J07BJ01
DB10317	J07BJ51
DB10317	J07BD51
DB10318	J07BD51
DB10319	J07BD51
DB10320	J07BD51
DB10321	J07BD51
DB10322	J07BD51
DB10323	J07BD51
DB10324	J07BD51
DB10325	J07BD51
DB10326	J07BD51
DB10327	J07BD51
DB10328	J07BD51
DB10329	J07BD51
DB10330	J07BD51
DB10331	J07BD51
DB10332	J07BD51
DB10333	J07BD51
DB10334	J07BD51
DB10335	J07BD51
DB10336	J07BD51
DB10337	J07BD51
DB10338	J07BD51
DB10339	J07BD51
DB10340	J07BD51
DB10341	J07BD51
DB10342	J07BD51
DB10343	J07BD51
DB10344	J07BD51
DB10345	J07BD51
DB10346	J07BD51
DB10348	J07BD51
DB10349	J07BD51
DB10350	J07BD51
DB10351	J07BD51
DB10352	J07BD51
DB10353	J07BD51
DB10354	J07BD51
DB10355	J07BD51
DB10356	J07BD51
DB10357	J07BD51
DB10359	J07BD51
DB10360	J07BD51
DB10361	J07BD51
DB10362	J07BD51
DB10363	J07BD51
DB10364	J07BD51
DB10365	J07BD51
DB10366	J07BD51
DB10368	J07BD51
DB10369	J07BD51
DB10370	J07BD51
DB10371	J07BD51
DB10372	J07BD51
DB10373	J07BD51
DB10374	J07BD51
DB10375	J07BD51
DB10376	J07BD51
DB10377	J07BD51
DB10378	J07BD51
DB10379	J07BD51
DB10380	J07BD51
DB10381	J07BD51
DB10382	J07BD51
DB10383	J07BD51
DB10384	J07BD51
DB10385	J07BD51
DB10386	J07BD51
DB10387	J07BD51
DB10388	J07BD51
DB10389	J07BD51
DB10390	J07BD51
DB10391	J07BD51
DB10392	J07BD51
DB10393	J07BD51
DB10394	J07BD51
DB10395	J07BD51
DB10396	J07BD51
DB10397	J07BD51
DB10398	J07BD51
DB10399	J07BD51
DB10400	V01AA03
DB10401	V01AA03
DB10403	J07BD51
DB10404	J07BD51
DB10406	J07BD51
DB10408	J07BD51
DB10409	J07BD51
DB10410	J07BD51
DB10411	J07BD51
DB10412	J07BD51
DB10413	J07BD51
DB10415	J07BD51
DB10416	J07BD51
DB10417	J07BD51
DB10418	J07BD51
DB10419	J07BD51
DB10420	J07BD51
DB10421	J07BD51
DB10422	J07BD51
DB10423	J07BD51
DB10424	J07BD51
DB10425	J07BD51
DB10426	J07BD51
DB10427	J07BD51
DB10428	J07BD51
DB10429	J07BD51
DB10430	J07BD51
DB10431	J07BD51
DB10432	J07BD51
DB10433	J07BD51
DB10434	J07BD51
DB10435	J07BD51
DB10436	J07BD51
DB10437	J07BD51
DB10438	J07BD51
DB10439	J07BD51
DB10440	J07BD51
DB10441	J07BD51
DB10442	J07BD51
DB10443	J07BD51
DB10444	J07BD51
DB10445	J07BD51
DB10446	J07BD51
DB10447	J07BD51
DB10448	J07BD51
DB10449	J07BD51
DB10450	J07BD51
DB10451	J07BD51
DB10452	J07BD51
DB10453	J07BD51
DB10454	J07BD51
DB10455	J07BD51
DB10456	J07BD51
DB10457	J07BD51
DB10458	J07BD51
DB10459	J07BD51
DB10460	J07BD51
DB10461	J07BD51
DB10462	J07BD51
DB10463	J07BD51
DB10464	J07BD51
DB10465	J07BD51
DB10466	J07BD51
DB10467	J07BD51
DB10468	J07BD51
DB10469	J07BD51
DB10470	J07BD51
DB10471	J07BD51
DB10472	J07BD51
DB10473	J07BD51
DB10474	J07BD51
DB10475	J07BD51
DB10478	J07BD51
DB10479	J07BD51
DB10480	J07BD51
DB10481	J07BD51
DB10482	J07BD51
DB10483	J07BD51
DB10484	J07BD51
DB10485	J07BD51
DB10486	J07BD51
DB10487	J07BD51
DB10488	J07BD51
DB10489	J07BD51
DB10490	J07BD51
DB10491	J07BD51
DB10493	J07BD51
DB10494	J07BD51
DB10495	J07BD51
DB10496	J07BD51
DB10497	J07BD51
DB10498	J07BD51
DB10499	J07BD51
DB10500	J07BD51
DB10501	J07BD51
DB10502	J07BD51
DB10503	J07BD51
DB10504	J07BD51
DB10505	J07BD51
DB10506	J07BD51
DB10508	J07BD51
DB10509	J07BD51
DB10510	J07BD51
DB10511	J07BD51
DB10512	J07BD51
DB10513	J07BD51
DB10514	J07BD51
DB10515	J07BD51
DB10516	J07BD51
DB10517	J07BD51
DB10518	J07BD51
DB10519	J07BD51
DB10520	J07BD51
DB10523	J07BD51
DB10525	J07BD51
DB10526	J07BD51
DB10527	J07BD51
DB10528	J07BD51
DB10529	J07BD51
DB10530	J07BD51
DB10531	J07BD51
DB10532	J07BD51
DB10533	J07BD51
DB10534	J07BD51
DB10535	A06AC03
DB10535	A06AC53
DB10536	A06AC53
DB10537	A06AC53
DB10538	A06AC53
DB10539	A06AC53
DB10540	A06AC53
DB10541	A06AC53
DB10542	A06AC53
DB10543	A06AC53
DB10544	A06AC53
DB10545	A06AC53
DB10546	A06AC53
DB10547	A06AC53
DB10548	A06AC53
DB10549	A06AC53
DB10550	A06AC53
DB10551	A06AC53
DB10552	A06AC53
DB10553	A06AC53
DB10554	A06AC53
DB10555	A06AC53
DB10556	A06AC53
DB10557	A06AC53
DB10558	A06AC53
DB10559	A06AC53
DB10560	A06AC53
DB10561	A06AC53
DB10562	A06AC53
DB10563	A06AC53
DB10564	A06AC53
DB10566	A06AC53
DB10567	A06AC53
DB10568	A06AC53
DB10569	A06AC53
DB10570	A06AC53
DB10571	A06AC53
DB10572	A06AC53
DB10573	A06AC53
DB10574	A06AC53
DB10575	A06AC53
DB10576	A06AC53
DB10577	A06AC53
DB10578	A06AC53
DB10579	A06AC53
DB10580	A06AC53
DB10581	A06AC53
DB10582	A06AC53
DB10583	J07AM51
DB10583	J07AM01
DB10583	J07AM52
DB10584	J07AF01
