DATABASE_ID	SMILES	MOLECULAR_WEIGHT	JCHEM_AVERAGE_POLARIZABILITY	JCHEM_BIOAVAILABILITY	JCHEM_DONOR_COUNT	JCHEM_FORMAL_CHARGE	JCHEM_NEUTRAL_CHARGE	JCHEM_NUMBER_OF_RINGS	JCHEM_PHYSIOLOGICAL_CHARGE	JCHEM_PKA	JCHEM_PKA_STRONGEST_ACIDIC	JCHEM_PKA_STRONGEST_BASIC	JCHEM_POLAR_SURFACE_AREA	JCHEM_REFRACTIVITY	JCHEM_ROTATABLE_BOND_COUNT
DB04741	CO[C@@H](\C=C\C1=CSC(=N1)C1=CSC(=N1)[C@@H](C)\C=C\C=C\C(C)C)[C@@H](C)C(\OC)=C/C(N)=O	487.678	55.00961711500612	1	1	0	0	2	0		15.91321438478969	0.9689436655188115	87.33000000000001	149.96790000000001	12
DB04742	[H][C@@](NC(=O)CC1=CC=CS1)(C=O)[C@@]1([H])SCCC(=N1)C(O)=O	326.391	30.727558774223745	1	2	0	-1	2	-1	11.993648210095495	3.569257042202541	-1.4921506574660879	95.82999999999998	78.9442	6
DB04743	CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O	308.31	28.92995966929087	1	1	0	-1	2	-1		6.69743555098183	-3.727156867633577	98.53999999999999	75.3025	4
DB04744	OC1=CC(=O)C2=CC=CC=C2C1=O	174.1528	16.419152508837577	1	1	0		2	-1		5.319285276038729	-5.401604620510081	54.37	48.150600000000004	0
DB04745	O=C1NC2=C(C=CC=C2)C=C1	145.158	14.820190177664184	1	1	0	0	2	0		13.952454233112086	-2.1866847715175437	29.1	45.279199999999996	0
DB04746	CCCCC\C=C/C=C/CCCCCCCCC(O)=O	280.4455	36.57328216053861	0	1	0		0	-1		5.021116877046745		37.3	88.51879999999998	14
DB04747	CC\C=C/C=C/C=C/CCCCCCCCCC(O)=O	278.4296	36.17690453530001	0	1	0	-1	0	-1		4.952019655228562		37.3	89.63539999999999	13
DB04748	C(C)(C)CN(C[C@@H](O)[C@@H](NC(=O)[C@H](C(C)C)N1CCN(CC2=CSC(C)=N2)C1=O)CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)\C=N\O	698.896	74.41074711723023	0	3	0	-1	4	-1	13.235321996000973	6.10248387042066	2.892594425218593	155.73999999999998	185.98339999999996	15
DB04749	[S-]CCC(=O)SCCC=O	177.264	18.023635814022875	1	0	-1	0	0	0	17.153660384177016	10.1265588358566	-6.011461085564074	34.14	46.788700000000006	6
DB04750	OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=C(F)C(=O)C=C2OC2=CC(O)=C(F)C=C12	412.2967	36.894646125704995	1	3	0	-3	4	-3	4.137777282532279	3.2639190275492	-2.209335557053016	121.13	111.08809999999998	2
DB04751	[H][C@@](CO)(NC1=NC(NC2=CC=CC(Cl)=C2)=C2N=CN(C(C)C)C2=N1)C(C)C	388.894	42.26287183126321	1	3	0	0	3	0	14.784739713526085	13.90442911917689	3.8592243981717123	87.89	109.1005	7
DB04752	[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@@]([H])(COC(=O)CCCCCCC\C([H])=C(\[H])CCCCCCCC)COP(O)(=O)OCCO	716.9653	86.36250307997702	0	2	0	-1	0	-1	15.120974668760892	1.8943119848530041	-2.7630717884250826	128.59	200.78160000000005	39
DB04753	OC[C@H]1O[C@H]([C@@H]2O[C@H](CP(O)(O)=O)O[C@H]12)C1=CNC2=C1NC=NC2=O	373.2552	32.83165019319176	1	5	0	-1	4	-1	8.14906120825902	1.7295573894670104	-0.3087792478078186	162.7	81.86189999999999	4
DB04754	NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](CP(O)(O)=O)O[C@@H]12	389.2579	33.726685043728395	1	5	0	-1	4	-1	8.222599919864615	1.6940908679872189	2.855609568050871	190.74999999999997	81.79150000000001	4
DB04755	[O-]CCCOP(=O)=O	137.0511	10.70294535023279	1	0	-1	0	0	0		15.898720849274614	-2.0982697554964673	66.42999999999999	38.4767	4
DB04756	OOOC1=C(Cl)C=C(NC2=CC=CC=C2C(O)=O)C=C1Cl	330.12	29.520254956377535	1	3	0	-1	2	-1	10.785142651735415	3.87103434788249	-2.241753159229405	88.02	76.09129999999999	5
DB04757	NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](O[C@@H]12)P(O)(O)=O	375.2313	31.865470919885997	1	5	0	-1	4	-2	0.8373704994073766	-0.19891961963567456	7.427109408264173	190.74999999999997	77.5089	3
DB04758	CCS(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC1=CC=C(C=C1)C(N)=N	555.649	57.15499311997691	0	7	0	1	3	1	12.236268674283858	9.654869781212245	11.4042213256472	213.11999999999998	157.034	13
DB04759	CC1=CC(CNC(=O)C2=CC(=NC=N2)C(=O)NCC2=CC=CC(C)=C2)=CC=C1	374.4357	41.81441788051208	1	2	0	0	3	0	14.099404551088417	13.093821370437741	-1.3195712101988941	83.97999999999999	109.2361	6
DB04760	CC1=C(F)C=CC(CNC(=O)C2=CC(=NC=N2)C(=O)NCC2=CC(C)=C(F)C=C2)=C1	410.4166	42.01414319470013	1	2	0	0	3	0	14.104737544670428	13.099003134157044	-1.3195713241870837	83.97999999999999	109.66889999999998	6
DB04761	O=C(NCC1=CC=CN=C1)C1=CC(=NC=N1)C(=O)NCC1=CN=CC=C1	348.3586	36.04076402817182	1	2	0	0	3	0	14.031334502961606	13.027673276888784	5.117142266953522	109.75999999999999	94.83989999999999	6
DB04762	CC1=NC=C(COP(O)(O)=O)C(CN[C@H](CCC(O)=O)C(O)=O)=C1O	378.2717	33.651964378888124	1	6	0	-3	1	-3	1.9145271559823105	0.9767388551712616	9.839929981858603	186.51	82.77919999999999	10
DB04763	CC1=CC(C)=[N+](CCC2=CC=C(C=C2)S(N)(=O)=O)C(C)=C1	305.415	34.140421276132145	1	1	1	1	2	1		10.30445808842148		64.03999999999999	86.3052	4
DB04764	NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC(CCC2=CC=CC=C2)=CN=C1	399.528	46.42430537028767	1	1	0	1	4	1			9.275053498973652	59.220000000000006	122.3701	6
DB04765	CC1=NC=C(COP(O)(O)=O)C(CN[C@@](C)(CCC(O)=O)C(O)=O)=C1O	392.2983	35.46434000302316	1	6	0	-3	1	-3	1.9182139223954244	1.00419481101941	9.916439945732675	186.51	87.49249999999998	10
DB04767	CCCS(=O)(=O)N[C@H]([C@H](C)O)C(=O)N[C@@H](CCSC)C(=O)NCC1=CC=C(C=C1)C(N)=N	487.637	51.28167992694827	0	6	0	1	1	1	12.140789311244065	8.58860349612607	11.37395538817264	174.46999999999997	136.29109999999997	13
DB04768	CC1=NC=C(C[N+]2=CC=CC(CCO[P@](O)(=O)OP(O)(O)=O)=C2C)C(N)=N1	419.2867	37.424126775320424	1	4	1	-1	2	-1	2.219946679755034	1.7786703521553096	6.490394038863026	168.97000000000003	99.1294	8
DB04769	O=C1NC(=O)\C(S1)=C\C1=CC2=C(C=C1)N=CC=N2	257.268	24.84959626862303	1	1	0	-1	3	-1		6.202628944596157	1.6302808666999684	71.95	67.6134	1
DB04770	[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(OCC2=CC=CC=C2)=N1	355.4341	39.44571663629553	1	2	0	0	3	0	15.388376942943287	13.986099627765288	3.9784903180818225	85.09	102.41370000000002	8
DB04771	CC(C)C[C@H](NC(=O)C1=CC=C(C=C1)[N+]([O-])=O)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N	489.5679	51.320122419832245	1	4	0	1	2	1	15.210421303637286	13.732606090930876	11.28417697624699	186.05	130.19269999999997	12
DB04772	CC(C)C[C@H](NS(=O)(=O)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N	494.651	52.67862837282294	1	4	0	1	2	1	15.164906244445396	9.184681869830131	11.289129427510515	159.98000000000002	131.53909999999996	12
DB04773	[H][C@](C)(O)CC(=O)O[C@]([H])(C)CC(=O)O[C@]([H])(C)CC(=O)OC	290.3096	29.956990091582355	1	1	0	0	0	0		15.407216648531545	-2.6206834379323016	99.13000000000001	68.177	11
DB04774	CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)\C[C@H](CC2=CC(=O)O[C@H](C2)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@H](C[C@@H](OC)\C=C\[C@@H]1C)OC)OC)OC	958.2675	107.4538747578024	0	0	0	0	2	0			-3.2651212815270854	154.59	271.12630000000007	18
DB04775	[H]/C1=C([H])\C(=O)O[C@]([H])([C@@]([H])(C)[C@@]([H])(OC)[C@@]([H])(C)CCC(=O)[C@]([H])(C)[C@@]([H])(CCC(O)=O)OC)[C@@]([H])(C)\C([H])=C([H])\[C@@]([H])(C[C@]([H])(OC)[C@@]([H])(C)\C([H])=C([H])\[C@]([H])(C[C@]([H])(OC)[C@@]([H])(C)[C@@]2([H])CC(C[C@@]([H])(C\C(C)=C\1/[H])OC)=CC(=O)O2)OC)OC	933.215	105.23218194282177	0	1	0	-1	2	-1	17.308595575384825	4.372037504877416	-3.3527193361596073	171.57999999999996	259.26239999999996	18
DB04776	[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(=N1)N(C)CC1=CC=CC=C1	368.4759	42.150270672005284	1	2	0	0	3	0	15.431292873246088	14.316298432976344	5.057898475031869	79.1	110.37910000000002	8
DB04777	[O-][N+](=O)C1=CC=C(C=C1)[C@@H]1CO1	165.1461	15.431895903239237	1	0	0	0	2	0			-4.2129403871783975	55.67	41.646800000000006	2
DB04778	C[C@@H](N[C@@H](NCC(O)O)NC1=CC=C(CN)C=C1)C1=CC=CC=C1	330.4246	36.58066688080828	1	6	0	1	2	1	13.698510992161829	12.194487828398113	9.407953971951056	102.57	96.76650000000002	9
DB04779	CCS\C(CC1=CC=CC=C1)=N/OS(O)(=O)=O	275.345	26.795558800588072	1	1	0	-1	1	-1		-3.3521709271940523	0.2037596523474472	75.96	67.04170000000002	6
DB04780	CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC	908.317	111.52754532873018	0	7	0		1	-1	12.008843427014513	-1.8473977473969367	-2.981132300553168	212.30999999999997	246.481	43
DB04781	OCCCCC(O)=O	118.1311	12.181396768408051	1	2	0	-1	0	-1	16.91852576987235	4.594243850553478	-1.959636980631238	57.53	28.4013	4
DB04782	[O-][N+](=O)C1=CC=C(C=C1)[C@H]1CO1	165.1461	15.426169770797191	1	0	0	0	2	0			-4.2129403871783975	55.67	41.646800000000006	2
DB04783	CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)/C[C@H](CC2=CC(=O)O[C@H]([C@H]2O)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@@H](O)C[C@@H](OC)\C=C\[C@@H]1C)OC)OC	960.2403	107.47123729411285	0	2	0	0	2	0	14.830906336219202	13.486857519926074	-2.882015039406271	185.82	267.58260000000007	17
DB04784	C[C@@H](O)C1=CC=CC=C1	122.1644	13.702386244728203	1	1	0	0	1	0		14.807494219723608	-2.8830020282928936	20.23	37.292699999999996	1
DB04785	[H][C@@]1([C@H](C)C(=O)NC)N([C@@H]2CC[C@H](O)[C@H](C)O2)C(=O)\C(=C(\O)/C=C/C(/C)=C/[C@@H](C)[C@@]2([H])O[C@@]3(C)O[C@H](C=C[C@@]33CO3)[C@@H]2C)C1=O	600.6998	63.95997958428283	1	3	0		5	-1	13.731810667733031	5.292900472993594	-0.4806662885446976	147.16	160.28730000000002	7
DB04786	CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O	1297.28	120.22217289747852	0	12	0	-6	8	-6	-3.0349701962204056	-3.4551167533665503		483.7499999999997	314.9045999999999	16
DB04787	CN1C(=CC=C1C1=CC=C2NC(=S)OC(C)(C)C2=C1)C#N	297.375	32.32711254663854	1	1	0	-1	3	-1		3.5085657929989864	-2.0708347060722474	49.98	88.4154	1
DB04788	[H]N([H])[C@H]1[C@@H](OC(C)=O)[C@@]2([H])O[C@](CS[C@@]2(O)C(=O)N([H])[H])([C@@H]1OP(O)(O)=O)C(O)=O	416.298	34.20977806833392	0	6	0		2	-2	2.9883645242951746	0.8531402067437502	8.717465201976024	228.93	80.57669999999999	6
DB04789	CN1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2	459.463	46.191147111994255	0	7	0		3	-2	3.9330027685146676	3.2305548841491425	5.323662116139351	198.48000000000002	126.68129999999996	9
DB04790	[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OC1=CC=CC(=C1)C(N)=N)OC1=CC(=CC=C1)C(N)=N	382.4131	39.73633559337071	1	4	0	2	4	2			11.45198602434345	136.66000000000003	123.24820000000001	6
DB04791	[H][C@@]1(CO[C@]2([H])[C@@]([H])(CO[C@]12[H])OC1=CC=CC(=C1)C(N)=N)OC1=CC=C(C=C1)C(N)=N	382.4131	39.96643154076322	1	4	0	2	4	2			11.892720892248343	136.66	123.24820000000001	6
DB04792	[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OC1=CC=C(C=C1)C(N)=N)OC1=CC=C(C=C1)C(N)=N	382.4131	40.27761246425173	1	4	0	2	4	2			12.106911692595933	136.66000000000003	123.24820000000003	6
DB04793	[H]N=C(N([H])[H])C1=CC=C(O[C@@H]2CO[C@]3([H])[C@H](CO[C@]23[H])OC2=CC=CC(=C2)C(=N[H])N([H])[H])C=C1	382.4131	40.17490966542833	1	4	0		4	2			11.892720892248343	136.66000000000003	123.24820000000003	6
DB04794	C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1	310.3917	35.405755245174404	1	0	0	0	4	0			6.36119722731228	17.82	97.94110000000002	4
DB04795	FC(F)(F)C(=O)CC(=O)C1=CC=CS1	222.184	16.73972150734432	1	0	0	0	1	0		7.4381859770046255	-7.991650685153958	34.14	44.2561	4
DB04796	[H][C@@]1(CC[C@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)CC#CC(C)(C)O	400.603	48.703624843684636	1	3	0		3	0	15.186891582885519	14.669887108185875	-2.7003486210687973	60.69	121.56779999999999	5
DB04797	CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC=C(F)C=C1	322.3363	32.37673744315505	1	0	0	0	4	0			2.538359036897671	56.22	90.49839999999999	3
DB04798	[H][C@]([NH3+])(CC1=C(SN=C1[O-])C(C)(C)C)C(O)=O	244.311	24.633452613784407	1	2	0	-1	1	-1	4.464049429310158	2.2894064167550936	7.430036997518588	100.89	83.6448	4
DB04799	CCCCCCCCCCCC1=C(O)C(=O)C2=C(N=CS2)C1=O	335.461	38.643899379431815	1	1	0	-1	2	-1		4.179594220842714	-0.8107444835259859	67.25999999999999	93.13819999999998	10
DB04800	CN1N=C(C=C1NS(O)(=O)=O)C1=CC=CC=C1	253.278	24.74645988436346	1	2	0	-1	2	-1	13.260926223058934	-1.805105127543114	3.255581636698722	84.22	72.90140000000001	2
DB04801	CCCCCC\C=C/CCCCCCCCCC(O)=O	282.4614	37.09733266607341	0	1	0		0	-1		4.952019655228562		37.3	87.40219999999998	15
DB04802	C[C@@H](N)[C@@H](N)C(O)=O	118.1344	11.480659028247576	1	3	0	0	0	0		2.2240980415006453	9.78402521539802	89.34	28.1173	2
DB04803	CC1=CC2=CC3=[N+]4C(=CC5=C(C=C)C(C)=C6OC7=C(C=C)C(C)=C8C=C1N2[Fe]4(N56)N78)C(C)=C3CCC(O)=O	547.405	61.43586902142913	0	1	1	0	8	0		4.340807463645675	-2.976769641064686	69.11	148.75300000000001	5
DB04804	C[C@@H](N)[C@H](N)C(O)=O	118.1344	11.639171627079492	1	3	0	0	0	0		2.2240980415006453	9.78402521539802	89.34	28.1173	2
DB04805	[H][C@@]12CCCN1C(=O)[C@@H](CC)NC(=O)[C@@H](NC(=O)C1=NC=CC=C1O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@]1([H])CC(=O)CCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N(C)C2=O)C1=CC=CC=C1	823.904	82.42482392049754	0	4	0		6	0	11.413221421039678	7.529835283668631	1.5727269020072876	224.72	213.2372	6
DB04806	OC[C@H]1O[C@H](OC2=CNC3=C2C(Cl)=C(Br)C=C3)[C@@H](O)[C@@H](O)[C@@H]1O	408.629	33.944136190514655	1	5	0	0	3	0	13.193828657485126	12.199782396013	-2.98109235180849	115.17	83.69740000000003	3
DB04807	O[C@@H]1CO[C@H](SC[C@H]2O[C@@H](OC3=CC=C(C=C3)[N+]([O-])=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O	449.43	41.54295807542383	0	6	0	0	3	0	12.615521732743561	12.044815234108547	-3.5239061970915437	192.20999999999998	99.27800000000003	6
DB04808	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	322.358	32.189760661504025	0	8	0	4	2	4	13.232931654774438	12.657211381964256	9.435007620234279	203.45999999999998	73.7212	3
DB04809	[Fe+4].[H]\C(=N/C1=C(C=C(CCC(O)=O)C=C1)/N=C(\[H])C1=CC=CC=C1[O-])C1=CC=CC=C1[O-]	442.245	41.50920841818131	1	1	2	-1	3	-1	8.028451913778543	3.5709784028109346	0.5365411950611164	108.14	137.6882	7
DB04810	[Fe+4].[H]\C(=N/C1=C(C=C(C=C1)C(O)=O)/N=C(\[H])C1=CC=CC=C1[O-])C1=CC=CC=C1[O-]	414.192	37.33664184233846	1	1	2	-1	3	-1	8.028655542975448	4.6664165583989865	-0.2105709051757495	108.14	129.0358	5
DB04811	[Fe+4].[H]\C(=N/C1=CC=CC=C1\N=C(/[H])C1=CC=CC=C1[O-])C1=CC=CC=C1[O-]	370.182	33.98111351157011	1	0	2	0	3	0	8.63052028175571	8.028460141804533	0.5846891396440485	70.84	121.7796	4
DB04812	CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1	301.724	31.33763201689208	1	1	0	-1	3	-1		4.656784715833823	0.09100770678082863	63.330000000000005	88.51160000000002	3
DB04813	OC1=C(SC2=C(O)C(Cl)=CC(Cl)=C2)C=C(Cl)C=C1Cl	356.052	31.299442100015415	1	2	0	-1	2	-1	8.532974262311745	4.886164253814898	-7.2322309612046505	40.46	81.92310000000002	2
DB04814	CCCC(=O)NC1=C(I)C=C(I)C(\C=C(/CC)C(O)=O)=C1I	639.0059	43.50046713757206	0	2	0	-1	1	-1	12.12443869465211	2.1802276546250927	-3.9492229658626923	66.39999999999999	116.19639999999998	6
DB04815	OC1=C(I)C=C(Cl)C2=C1N=CC=C2	305.5	22.62679443295974	1	1	0	0	2	-1		7.337799516151212	3.2821550903484003	33.120000000000005	60.127500000000005	0
DB04816	OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O	240.2109	23.192673494429897	1	2	0	0	3	0	8.538104134126353	7.890131898008518	-5.646801086942521	74.60000000000001	65.11280000000002	0
DB04817	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	311.36	31.408910265642206	1	1	0		2	-1	19.312089573407697	-1.4194135812767827	-0.5361955480110309	81.16	80.04120000000002	4
DB04818	CC(C)NNC(=O)C1=CC=NC=C1	179.219	19.194048913077708	1	2	0		1	0		13.657229678949943	3.8240753556173495	54.02	60.9585	3
DB04819	CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1	261.39	29.53579075862091	1	0	0		2	1			8.763872009855984	19.370000000000005	78.16480000000001	6
DB04820	O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1	298.3397	32.06613334013771	1	3	0	0	2	0	15.169849537582092	13.652996672059524	3.4076416941449383	83.12	93.90660000000001	7
DB04821	CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2	238.3275	27.534788818673725	1	1	0	1	3	1			8.799953491144532	29.259999999999998	77.17730000000002	1
DB04822	CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1	335.4809	39.35427249509168	1	0	0	1	1	1			9.414820687956592	38.77	98.97200000000001	13
DB04823	OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1	317.338	33.06631177670032	1	3	0	0	4	0	9.781307872393402	9.17945553540577	-5.95908198183888	69.56	93.69030000000004	2
DB04824	OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1	318.3228	32.65116143136198	1	2	0	0	4	0	9.759493314012811	9.157433300427105	-5.95985547691218	66.76	91.03730000000003	2
DB04825	CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1	329.4779	39.764886264560694	1	1	0	1	3	1			10.48113787755236	12.03	107.09200000000006	8
DB04826	CN1CCC(CC1)N(CC1=CC=CS1)C1=CC=CC=C1	286.435	32.88829160533906	1	0	0		3	1			8.687962205159312	6.48	87.44020000000003	4
DB04827	CCOC(N)=O	89.0932	8.64441327256789	1	1	0	0	0	0		15.473281507740328		52.32	20.8381	2
DB04828	CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1	291.73	29.683157636856965	1	1	0	-1	2	-1		3.827027588896463	-7.785037101557724	59.3	77.19760000000001	4
DB04829	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N(CC)CC	323.432	37.536806280736926	1	1	0	1	4	1		17.018362935901628	7.977009732366198	39.34	98.7347	3
DB04830	CCCC\N=C(/N)N=C(N)N	157.2168	17.66519312569612	1	3	0	2	0	2		18.104803446995014	11.518723651745104	102.77999999999999	44.635999999999996	3
DB04831	OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1	331.171	30.44574449914133	1	1	0	-1	2	-1		3.217162654722368	-4.964785060690247	63.6	75.6808	5
DB04832	CN(C)C\C=C(\C1=CC=C(Br)C=C1)C1=CC=CN=C1	317.23	30.935501916614633	1	0	0		2	1			8.615206433244522	16.130000000000003	93.93790000000003	4
DB04833	CC1=CC=CC=C1N1C(C)=NC2=CC=CC=C2C1=O	250.2952	27.315539103750112	1	0	0	0	3	0			1.1786577299554848	32.67	77.10540000000002	0
DB04834	[H][C@@]12C[C@@H]([C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(CC=C)CCCCC1	597.904	72.24784322057764	1	0	1		6	2			9.648388180869917	55.84	183.09799999999996	9
DB04835	CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1	513.6655	56.0201250918637	1	1	0		5	1		13.984055685129274	9.651271437720807	63.050000000000004	142.88079999999994	8
DB04836	OC(=O)CCCCCCNC1C2=CC=CC=C2CCC2=CC=CC=C12	337.463	39.70182722900067	1	2	0		3	0		4.413066575668882	9.173827850307378	49.33	101.21100000000003	8
DB04837	CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl	289.8	31.54053597717699	1	1	0	1	2	1		13.183452891961364	8.8734015582119	23.47	84.93660000000003	5
DB04838	CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1	276.3707	30.94867940634959	1	1	0	0	2	0		11.991099938529693	-4.1148928868871115	46.53	78.05940000000001	4
DB04839	[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H]	416.938	44.64003432789231	1	0	0		5	0		17.829681246045016	-5.60002622848816	60.440000000000005	111.80949999999997	3
DB04840	NC(=N)N1CCC2=CC=CC=C2C1	175.2303	19.475173029334783	1	2	0	1	2	1			12.469391055276823	53.11	63.850300000000004	0
DB04841	FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1	404.4948	44.199100398577826	1	0	0	1	4	1			7.222924745722272	6.48	120.29760000000003	6
DB04842	FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1	475.5727	50.87928975181174	1	1	0	1	5	1		11.987692739635305	9.312082745538273	35.580000000000005	135.26750000000004	7
DB04843	C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	340.436	37.76003188899845	1	1	1	1	3	1		11.047589145733243	-4.527584507656279	46.53	109.39510000000004	5
DB04844	COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1	317.4226	36.59489986304856	1	0	0	1	3	1		19.301955985809137	7.3264962842053185	38.77	91.3074	4
DB04845	[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1	506.7	56.86362995150663	1	3	0		3	0	14.42627559325354	13.845020296062923	2.729351082092086	112.05000000000001	136.7098	2
DB04846	CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O	379.501	43.184321952844904	1	3	0		1	1	14.222602899830324	13.554426887974223	9.659589396595841	90.9	108.24680000000001	10
DB04847	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2	352.346	35.70105495727291	1	3	0	-1	3	-1	8.058580192081088	2.748093833483637	3.838895061945599	108.75	92.85220000000001	5
DB04849	COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1	450.5053	48.77171632818926	1	1	0	1	5	1		16.593897049953988	9.142905232316114	72.5	125.15930000000002	8
DB04850	OC[C@H](O)C(=O)N1CCC(=CC1)C1=C(F)C=C(C=C1F)N1C[C@H](COC2=NOC=C2)OC1=O	465.41	44.18317455471704	1	2	0		4	0	15.385808769335338	12.403978250524705	-1.7567371093503663	125.57	109.52490000000002	7
DB04851	COC1=CC(=CC(OC)=C1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)OC(CCCC1=CN=CC=C1)CCCC1=CN=CC=C1	603.716	64.13354385731826	0	0	0		4	0			5.860795882783084	117.15	164.49749999999995	16
DB04852	CC1=NC2=C(C3=CC=CC=C3N2CC2=CC(=CC=C2)[C@H](C2CCCC2)C(=O)N[C@@H](CO)C2=CC=CC=C2)C(C)=C1	531.6872	59.81124694667495	0	2	0	0	6	0	14.985389265870783	13.202609355850402	3.9005489309897428	67.15	160.13539999999998	8
