source	dst
DB08910	DB01167
DB08910	DB11730
DB08910	DB06595
DB08910	DB00016
DB08910	DB01234
DB08910	DB00648
DB08910	DB12130
DB08910	DB15463
DB08910	DB11672
DB08910	DB16390
DB08910	DB12597
DB08910	DB11697
DB08910	DB06650
DB08910	DB06343
DB08911	DB08899
DB08911	DB01181
DB08911	DB08912
DB08911	DB00530
DB08911	DB00755
DB08911	DB01095
DB08911	DB01259
DB08911	DB01261
DB08911	DB11978
DB08911	DB11757
DB08911	DB01217
DB08911	DB00227
DB08911	DB00641
DB08911	DB11689
DB08911	DB00619
DB08911	DB00531
DB08911	DB11901
DB08911	DB00282
DB08911	DB00580
DB08911	DB00605
DB08911	DB00958
DB08911	DB00091
DB08911	DB00563
DB08911	DB00864
DB08911	DB00007
DB08911	DB00014
DB08911	DB00041
DB08911	DB00196
DB08911	DB00262
DB08911	DB00279
DB08911	DB00290
DB08911	DB00322
DB08911	DB00331
DB08911	DB00377
DB08911	DB00432
DB08911	DB00441
DB08911	DB00480
DB08911	DB00499
DB08911	DB00501
DB08911	DB00571
DB08911	DB00631
DB08911	DB00635
DB08911	DB00665
DB08911	DB00851
DB08911	DB00853
DB08911	DB00928
DB08911	DB01024
DB08911	DB01030
DB08911	DB01101
DB08911	DB01169
DB08911	DB06186
DB08911	DB06809
DB08911	DB06813
DB08911	DB00982
DB08911	DB00351
DB08911	DB08877
DB08911	DB08910
DB08911	DB09570
DB08911	DB00515
DB08911	DB00642
DB08911	DB06370
DB08911	DB00544
DB08911	DB09256
DB08911	DB00398
DB08911	DB01229
DB08911	DB06589
DB08911	DB06772
DB08911	DB08901
DB08911	DB12267
DB08911	DB13874
DB08911	DB11652
DB08911	DB11791
DB08911	DB15685
DB08911	DB11800
DB08911	DB00016
DB08912	DB00531
DB08912	DB00675
DB08912	DB01259
DB08912	DB06626
DB08912	DB00444
DB08912	DB00571
DB08912	DB13874
DB08912	DB00665
DB08912	DB12500
DB08912	DB00313
DB08912	DB11689
DB08912	DB09053
DB08912	DB00501
DB08912	DB00227
DB08912	DB00432
DB08912	DB00650
DB08912	DB08899
DB08912	DB01181
DB08912	DB00864
DB08912	DB08865
DB08912	DB08911
DB08912	DB00530
DB08912	DB00914
DB08912	DB01700
DB08912	DB00007
DB08912	DB00014
DB08912	DB11841
DB08912	DB12174
DB08912	DB12376
DB08912	DB11718
DB08912	DB00433
DB08912	DB00580
DB08912	DB00904
DB08912	DB01041
DB08912	DB01097
DB08912	DB06803
DB08912	DB15233
DB08912	DB08828
DB08912	DB08881
DB08912	DB11901
DB08912	DB00242
DB08912	DB00526
DB08912	DB03496
DB08912	DB04690
DB08912	DB11760
DB08912	DB00970
DB08912	DB06813
DB08912	DB01204
DB08912	DB09078
DB08912	DB00317
DB08912	DB02546
DB08912	DB05465
DB08912	DB06699
DB08912	DB06719
DB08912	DB06825
DB08912	DB08871
DB08912	DB11853
DB08912	DB01092
DB08912	DB00642
DB08912	DB01033
DB08912	DB00631
DB08912	DB00451
DB08912	DB00539
DB08912	DB01169
DB08912	DB11978
DB08912	DB08896
DB08912	DB12332
DB08912	DB00196
DB08912	DB01388
DB08912	DB07348
DB08912	DB08916
DB08912	DB09030
DB08912	DB09073
DB08912	DB11828
DB08912	DB14568
DB08912	DB11963
DB08912	DB00398
DB08912	DB08901
DB08912	DB11757
DB08912	DB00203
DB08912	DB00641
DB08912	DB08889
DB08912	DB14840
DB08912	DB15822
DB08912	DB00091
DB08912	DB05294
DB08912	DB11581
DB08912	DB01590
DB08912	DB04845
DB08912	DB06287
DB08912	DB00351
DB08912	DB12025
DB08912	DB13044
DB08912	DB00307
DB08912	DB00741
DB08912	DB00959
DB08912	DB05239
DB08912	DB09063
DB08912	DB00570
DB08912	DB01229
DB08912	DB00188
DB08912	DB00361
DB08912	DB00877
DB08912	DB01008
DB08912	DB01248
DB08912	DB04572
DB08912	DB05109
DB08912	DB06176
DB08912	DB06603
DB08912	DB06616
DB08912	DB08877
DB08912	DB08910
DB08912	DB09143
DB08912	DB09570
DB08912	DB11703
DB08912	DB12978
DB08912	DB00563
DB08912	DB01268
DB08912	DB01254
DB08912	DB00541
DB08912	DB00762
DB08912	DB00773
DB08912	DB00997
DB08912	DB06589
DB08912	DB09054
DB08912	DB12001
DB08912	DB12267
DB08912	DB11363
DB08912	DB15035
DB08912	DB06663
DB08912	DB09074
DB08912	DB01128
DB08912	DB06791
DB08912	DB06370
DB08912	DB00481
DB08912	DB00041
DB08912	DB03010
DB08912	DB05482
DB08912	DB06233
DB08912	DB06469
DB08912	DB11752
DB08912	DB11805
DB08912	DB00694
DB08912	DB00619
DB08912	DB09330
DB08912	DB11952
DB08912	DB09079
DB08912	DB12141
DB08912	DB12887
DB08912	DB11886
DB08912	DB05812
DB08912	DB01095
DB08912	DB08875
DB08912	DB00205
DB08912	DB00544
DB08912	DB01261
DB08912	DB06772
DB08912	DB09256
DB08912	DB01217
DB08912	DB06769
DB08912	DB01101
DB08912	DB00279
DB08912	DB09036
DB08912	DB11967
DB08912	DB05015
DB08912	DB00441
DB08912	DB01030
DB08912	DB05889
DB08912	DB14723
DB08912	DB00331
DB08912	DB12147
DB08912	DB12015
DB08912	DB11986
DB08912	DB12941
DB08912	DB11652
DB08912	DB11791
DB08912	DB15685
DB08912	DB00755
DB08912	DB00104
DB08912	DB15133
DB08912	DB11800
DB08912	DB15569
DB08912	DB04868
DB08912	DB11730
DB08912	DB01026
DB08912	DB01167
DB08912	DB06595
DB08912	DB00016
DB08912	DB01234
DB08912	DB00648
DB08912	DB12130
DB08912	DB15463
DB08912	DB11672
DB08912	DB16390
DB08912	DB12597
DB08912	DB11697
DB08912	DB09343
DB08912	DB00515
DB08912	DB00377
DB08912	DB00499
DB08912	DB00635
DB08912	DB00724
DB08912	DB00982
DB08912	DB00990
DB08912	DB01006
DB08912	DB11919
DB08912	DB11942
DB08912	DB12674
DB08912	DB15102
DB08912	DB00947
DB08912	DB01024
DB08912	DB00022
DB08912	DB00322
DB08913	DB00016
DB08916	DB00196
DB08916	DB00203
DB08916	DB00398
DB08916	DB00539
DB08916	DB00641
DB08916	DB00675
DB08916	DB00864
DB08916	DB01026
DB08916	DB01167
DB08916	DB01259
DB08916	DB01388
DB08916	DB04868
DB08916	DB05294
DB08916	DB06287
DB08916	DB07348
DB08916	DB08865
DB08916	DB08896
DB08916	DB08901
DB08916	DB09030
DB08916	DB09073
DB08916	DB11581
DB08916	DB11828
DB08916	DB11963
DB08916	DB11978
DB08916	DB12332
DB08916	DB13874
DB08916	DB08889
DB08916	DB11986
DB08916	DB12500
DB08916	DB11757
DB08916	DB00091
DB08916	DB14840
DB08916	DB01169
DB08916	DB04845
DB08916	DB06616
DB08916	DB06589
DB08916	DB01030
DB08916	DB01590
DB08916	DB00451
DB08916	DB00541
DB08916	DB00997
DB08916	DB08881
DB08916	DB11901
DB08916	DB00242
DB08916	DB00481
DB08916	DB00526
DB08916	DB00544
DB08916	DB00631
DB08916	DB01097
DB08916	DB03496
DB08916	DB12267
DB08916	DB12141
DB08916	DB12887
DB08916	DB00317
DB08916	DB00619
DB08916	DB01234
DB08916	DB01268
DB08916	DB00694
DB08916	DB01204
DB08916	DB09054
DB08916	DB11363
DB08916	DB00530
DB08916	DB08828
DB08916	DB00444
DB08916	DB00563
DB08916	DB00762
DB08916	DB04690
DB08916	DB11689
DB08916	DB06813
DB08916	DB11800
DB08916	DB01261
DB08916	DB05015
DB08916	DB09078
DB08916	DB09079
DB08916	DB11952
DB08916	DB14723
DB08916	DB05239
DB08916	DB05889
DB08916	DB06176
DB08916	DB06603
DB08916	DB08910
DB08916	DB08912
DB08916	DB09063
DB08916	DB09330
DB08916	DB11760
DB08916	DB01254
DB08916	DB06772
DB08916	DB00773
DB08916	DB00970
DB08916	DB12001
DB08916	DB00570
DB08916	DB00877
DB08916	DB06769
DB08916	DB11967
DB08916	DB00188
DB08916	DB00441
DB08916	DB06626
DB08916	DB00279
DB08916	DB12147
DB08916	DB12015
DB08916	DB12941
DB08916	DB11652
DB08916	DB11791
DB08916	DB15822
DB08916	DB11853
DB08916	DB15133
DB08916	DB00016
DB08916	DB12130
DB08916	DB15569
DB08916	DB11672
DB08916	DB12597
DB08916	DB11697
DB08935	DB06643
DB08935	DB00008
DB08935	DB00011
DB08935	DB00018
DB08935	DB00022
DB08935	DB00033
DB08935	DB00034
DB08935	DB00041
DB08935	DB00056
DB08935	DB00059
DB08935	DB00068
DB08935	DB00069
DB08935	DB00073
DB08935	DB00078
DB08935	DB00087
DB08935	DB00105
DB08935	DB00188
DB08935	DB00242
DB08935	DB00262
DB08935	DB00290
DB08935	DB00291
DB08935	DB00293
DB08935	DB00305
DB08935	DB00307
DB08935	DB00322
DB08935	DB00352
DB08935	DB00361
DB08935	DB00398
DB08935	DB00428
DB08935	DB00432
DB08935	DB00441
DB08935	DB00444
DB08935	DB00445
DB08935	DB00480
DB08935	DB00515
DB08935	DB00526
DB08935	DB00531
DB08935	DB00541
DB08935	DB00544
DB08935	DB00563
DB08935	DB00570
DB08935	DB00619
DB08935	DB00631
DB08935	DB00635
DB08935	DB00642
DB08935	DB00694
DB08935	DB00755
DB08935	DB00762
DB08935	DB00773
DB08935	DB00851
DB08935	DB00853
DB08935	DB00877
DB08935	DB00928
DB08935	DB00958
DB08935	DB00959
DB08935	DB00970
DB08935	DB00987
DB08935	DB00997
DB08935	DB01005
DB08935	DB01008
DB08935	DB01024
DB08935	DB01030
DB08935	DB01033
DB08935	DB01041
DB08935	DB01042
DB08935	DB01073
DB08935	DB01101
DB08935	DB01168
DB08935	DB01169
DB08935	DB01181
DB08935	DB01204
DB08935	DB01206
DB08935	DB01229
DB08935	DB01234
DB08935	DB01248
DB08935	DB01254
DB08935	DB01262
DB08935	DB01268
DB08935	DB01280
DB08935	DB01590
DB08935	DB02546
DB08935	DB04572
DB08935	DB04845
DB08935	DB04868
DB08935	DB05015
DB08935	DB05109
DB08935	DB05258
DB08935	DB05472
DB08935	DB06287
DB08935	DB06589
DB08935	DB06603
DB08935	DB06616
DB08935	DB06769
DB08935	DB06772
DB08935	DB06813
DB08935	DB08871
DB08935	DB08877
DB08935	DB08889
DB08935	DB08901
DB08935	DB08910
DB08935	DB09036
DB08935	DB09052
DB08935	DB09053
DB08935	DB09054
DB08935	DB09073
DB08935	DB09074
DB08935	DB09077
DB08935	DB09122
DB08935	DB12025
DB08935	DB12814
DB08935	DB12947
DB08935	DB09030
DB08935	DB00571
DB08935	DB01388
DB08935	DB01097
DB08935	DB00072
DB08935	DB08868
DB08935	DB00864
DB08935	DB12768
DB08935	DB00002
DB08935	DB01269
DB08935	DB05889
DB08935	DB06186
DB08935	DB06317
DB08935	DB06366
DB08935	DB06650
DB08935	DB09035
DB08935	DB09037
DB08935	DB09559
DB08935	DB11945
DB08935	DB00112
DB08935	DB00091
DB08935	DB00203
DB08935	DB00016
DB08935	DB15119
DB08935	DB06343
DB09030	DB01254
DB09030	DB09053
DB09030	DB00078
DB09030	DB08935
DB09030	DB08916
DB09030	DB06616
DB09030	DB06589
DB09030	DB01030
DB09030	DB01590
DB09030	DB01181
DB09030	DB00675
DB09030	DB00539
DB09030	DB00580
DB09030	DB00605
DB09030	DB04865
DB09030	DB00541
DB09030	DB00997
DB09030	DB12025
DB09030	DB13044
DB09030	DB00307
DB09030	DB00008
DB09030	DB00011
DB09030	DB00018
DB09030	DB00022
DB09030	DB00033
DB09030	DB00034
DB09030	DB00056
DB09030	DB00068
DB09030	DB00069
DB09030	DB00073
DB09030	DB00087
DB09030	DB00105
DB09030	DB00242
DB09030	DB00262
DB09030	DB00293
DB09030	DB00322
DB09030	DB00352
DB09030	DB00428
DB09030	DB00445
DB09030	DB00526
DB09030	DB00544
DB09030	DB00631
DB09030	DB00642
DB09030	DB00851
DB09030	DB00928
DB09030	DB00958
DB09030	DB01033
DB09030	DB01041
DB09030	DB01073
DB09030	DB01101
DB09030	DB01262
DB09030	DB01280
DB09030	DB02546
DB09030	DB05258
DB09030	DB05472
DB09030	DB08871
DB09030	DB09052
DB09030	DB09077
DB09030	DB09122
DB09030	DB12814
DB09030	DB00987
DB09030	DB01261
DB09030	DB09078
DB09030	DB11952
DB09030	DB11978
DB09030	DB12141
DB09030	DB12332
DB09030	DB14723
DB09030	DB12500
DB09030	DB12941
DB09030	DB12887
DB09030	DB00641
DB09030	DB11689
DB09030	DB14840
DB09030	DB05015
DB09030	DB11800
DB09030	DB06769
DB09030	DB00091
DB09030	DB00877
DB09030	DB06287
DB09030	DB00570
DB09030	DB00773
DB09030	DB00970
DB09030	DB05239
DB09030	DB05889
DB09030	DB06176
DB09030	DB06603
DB09030	DB06772
DB09030	DB08865
DB09030	DB08881
DB09030	DB08910
DB09030	DB08912
DB09030	DB09063
DB09030	DB09330
DB09030	DB11581
DB09030	DB11760
DB09030	DB11963
DB09030	DB00188
DB09030	DB08896
DB09030	DB00441
DB09030	DB08889
DB09030	DB11967
DB09030	DB06626
DB09030	DB12001
DB09030	DB01168
DB09030	DB00741
DB09030	DB00959
DB09030	DB06663
DB09030	DB06791
DB09030	DB01259
DB09030	DB00501
DB09030	DB00041
DB09030	DB00313
DB09030	DB01388
DB09030	DB03010
DB09030	DB05482
DB09030	DB06233
DB09030	DB06370
DB09030	DB06469
DB09030	DB07348
DB09030	DB11752
DB09030	DB11805
DB09030	DB00481
DB09030	DB00104
DB09030	DB00694
DB09030	DB00619
DB09030	DB08901
DB09030	DB14568
DB09030	DB00531
DB09030	DB12267
DB09030	DB13874
DB09030	DB11703
DB09030	DB01008
DB09030	DB01128
DB09030	DB04572
DB09030	DB05109
DB09030	DB08877
DB09030	DB12015
DB09030	DB01229
DB09030	DB00864
DB09030	DB09074
DB09030	DB00398
DB09030	DB00444
DB09030	DB01248
DB09030	DB01268
DB09030	DB09073
DB09030	DB00530
DB09030	DB00361
DB09030	DB00563
DB09030	DB00762
DB09030	DB05294
DB09030	DB11363
DB09030	DB15035
DB09030	DB09054
DB09030	DB04845
DB09030	DB09143
DB09030	DB09570
DB09030	DB11828
DB09030	DB11986
DB09030	DB12147
DB09030	DB12978
DB09030	DB11886
DB09030	DB00203
DB09030	DB00853
DB09030	DB01206
DB09030	DB00291
DB09030	DB00305
DB09030	DB00480
DB09030	DB00515
DB09030	DB01005
DB09030	DB01042
DB09030	DB01169
DB09030	DB01204
DB09030	DB09036
DB09030	DB09079
DB09030	DB11652
DB09030	DB15822
DB09030	DB11853
DB09030	DB15133
DB09030	DB00351
DB09030	DB15569
DB09030	DB00196
DB09030	DB00227
DB09030	DB06595
DB09030	DB01026
DB09030	DB01167
DB09030	DB04868
DB09030	DB11730
DB09030	DB00648
DB09030	DB01234
DB09030	DB08899
DB09030	DB11901
DB09030	DB12130
DB09030	DB11672
DB09030	DB12597
DB09030	DB15119
DB09030	DB11697
DB09035	DB00002
DB09035	DB00056
DB09035	DB00072
DB09035	DB00073
DB09035	DB00078
DB09035	DB00087
DB09035	DB00112
DB09035	DB01269
DB09035	DB05889
DB09035	DB06186
DB09035	DB06317
DB09035	DB06366
DB09035	DB06643
DB09035	DB06650
DB09035	DB08935
DB09035	DB09036
DB09035	DB09037
DB09035	DB09052
DB09035	DB09077
DB09035	DB09559
DB09035	DB11945
DB09035	DB00016
DB09036	DB06643
DB09036	DB00008
DB09036	DB00011
DB09036	DB00018
DB09036	DB00022
DB09036	DB00033
DB09036	DB00034
DB09036	DB00041
DB09036	DB00056
DB09036	DB00059
DB09036	DB00068
DB09036	DB00069
DB09036	DB00073
DB09036	DB00078
DB09036	DB00087
DB09036	DB00105
DB09036	DB00242
DB09036	DB00290
DB09036	DB00291
DB09036	DB00293
DB09036	DB00305
DB09036	DB00322
DB09036	DB00352
DB09036	DB00428
DB09036	DB00432
DB09036	DB00441
DB09036	DB00445
DB09036	DB00480
DB09036	DB00515
DB09036	DB00526
DB09036	DB00631
DB09036	DB00853
DB09036	DB00928
DB09036	DB00958
DB09036	DB00970
DB09036	DB01005
DB09036	DB01024
DB09036	DB01030
DB09036	DB01033
DB09036	DB01042
DB09036	DB01073
DB09036	DB01168
DB09036	DB01169
DB09036	DB01204
DB09036	DB01206
DB09036	DB01262
DB09036	DB01280
DB09036	DB02546
DB09036	DB05258
DB09036	DB05472
DB09036	DB06813
DB09036	DB08871
DB09036	DB08889
DB09036	DB08935
DB09036	DB09052
DB09036	DB09077
DB09036	DB09122
DB09036	DB12025
DB09036	DB12814
DB09036	DB12947
DB09036	DB00635
DB09036	DB00959
DB09036	DB00694
DB09036	DB00987
DB09036	DB05015
DB09036	DB09053
DB09036	DB00227
DB09036	DB01181
DB09036	DB00864
DB09036	DB01097
DB09036	DB00072
DB09036	DB08868
DB09036	DB00530
DB09036	DB12768
DB09036	DB00002
DB09036	DB01269
DB09036	DB05889
DB09036	DB06186
DB09036	DB06317
DB09036	DB06366
DB09036	DB06650
DB09036	DB09035
DB09036	DB09037
DB09036	DB09559
DB09036	DB11945
DB09036	DB00112
DB09036	DB13044
DB09036	DB00351
DB09036	DB00262
DB09036	DB00642
DB09036	DB00831
DB09036	DB11919
DB09036	DB11967
DB09036	DB12332
DB09036	DB11757
DB09036	DB11689
DB09036	DB09256
DB09036	DB00544
DB09036	DB00851
DB09036	DB06769
DB09036	DB08910
DB09036	DB01006
DB09036	DB00313
DB09036	DB00531
DB09036	DB01259
DB09036	DB12500
DB09036	DB00665
DB09036	DB01217
DB09036	DB01261
DB09036	DB11901
DB09036	DB11978
DB09036	DB11652
DB09036	DB01229
DB09036	DB06772
DB09036	DB00307
DB09036	DB00580
DB09036	DB00755
DB09036	DB00904
DB09036	DB01041
DB09036	DB01095
DB09036	DB06370
DB09036	DB06803
DB09036	DB08828
DB09036	DB08899
DB09036	DB15233
DB09036	DB00619
DB09036	DB01101
DB09036	DB08875
DB09036	DB00914
DB09036	DB00377
DB09036	DB11718
DB09036	DB00433
DB09036	DB09030
DB09036	DB09079
DB09036	DB11952
DB09036	DB12141
DB09036	DB12887
DB09036	DB11886
DB09036	DB00675
DB09036	DB06176
DB09036	DB00877
DB09036	DB01008
DB09036	DB01254
DB09036	DB01590
DB09036	DB06287
DB09036	DB00398
DB09036	DB00444
DB09036	DB00541
DB09036	DB00762
DB09036	DB00773
DB09036	DB01248
DB09036	DB01268
DB09036	DB06626
DB09036	DB08865
DB09036	DB08901
DB09036	DB09074
DB09036	DB00188
DB09036	DB05109
DB09036	DB12147
DB09036	DB13874
DB09036	DB06589
DB09036	DB05239
DB09036	DB09063
DB09036	DB09330
DB09036	DB11730
DB09036	DB11963
DB09036	DB12015
DB09036	DB00361
DB09036	DB00570
DB09036	DB00997
DB09036	DB04572
DB09036	DB04845
DB09036	DB04868
DB09036	DB06603
DB09036	DB06616
DB09036	DB08877
DB09036	DB09073
DB09036	DB08912
DB09036	DB12267
DB09036	DB00563
DB09036	DB05294
DB09036	DB08881
DB09036	DB11363
DB09036	DB11581
DB09036	DB11703
DB09036	DB15035
DB09036	DB06595
DB09036	DB09143
DB09036	DB11828
DB09036	DB12978
DB09036	DB14568
DB09036	DB09054
DB09036	DB09570
DB09036	DB08896
DB09036	DB12001
DB09036	DB01128
DB09036	DB00499
DB09036	DB00571
DB09036	DB00741
DB09036	DB00317
DB09036	DB01234
DB09036	DB00203
DB09036	DB00641
DB09036	DB11853
DB09036	DB12130
DB09036	DB00091
DB09036	DB11986
DB09036	DB11791
DB09036	DB15685
DB09036	DB11800
DB09036	DB00016
DB09036	DB15463
DB09036	DB16390
DB09036	DB15119
DB09036	DB06343
DB09037	DB00002
DB09037	DB00056
DB09037	DB00072
DB09037	DB00073
DB09037	DB00078
DB09037	DB00087
DB09037	DB00112
DB09037	DB01269
DB09037	DB05889
DB09037	DB06186
DB09037	DB06317
DB09037	DB06366
DB09037	DB06643
DB09037	DB06650
DB09037	DB08935
DB09037	DB09035
DB09037	DB09036
DB09037	DB09052
DB09037	DB09077
DB09037	DB09559
DB09037	DB11945
DB09037	DB00016
DB09052	DB06643
DB09052	DB00008
DB09052	DB00011
DB09052	DB00018
DB09052	DB00022
DB09052	DB00033
DB09052	DB00034
DB09052	DB00041
DB09052	DB00056
DB09052	DB00059
DB09052	DB00068
DB09052	DB00069
DB09052	DB00073
DB09052	DB00078
DB09052	DB00087
DB09052	DB00105
DB09052	DB00188
DB09052	DB00242
DB09052	DB00262
DB09052	DB00290
DB09052	DB00291
DB09052	DB00293
DB09052	DB00305
DB09052	DB00307
DB09052	DB00322
DB09052	DB00352
DB09052	DB00361
DB09052	DB00398
DB09052	DB00428
DB09052	DB00432
DB09052	DB00441
DB09052	DB00444
DB09052	DB00445
DB09052	DB00480
DB09052	DB00515
DB09052	DB00526
DB09052	DB00531
DB09052	DB00541
DB09052	DB00544
DB09052	DB00563
DB09052	DB00570
DB09052	DB00619
DB09052	DB00631
DB09052	DB00635
DB09052	DB00642
DB09052	DB00694
DB09052	DB00755
DB09052	DB00762
DB09052	DB00773
DB09052	DB00851
DB09052	DB00853
DB09052	DB00877
DB09052	DB00928
DB09052	DB00958
DB09052	DB00959
DB09052	DB00970
DB09052	DB00987
DB09052	DB00997
DB09052	DB01005
DB09052	DB01008
DB09052	DB01024
DB09052	DB01030
DB09052	DB01033
DB09052	DB01041
DB09052	DB01042
DB09052	DB01073
DB09052	DB01101
DB09052	DB01168
DB09052	DB01169
DB09052	DB01181
DB09052	DB01204
DB09052	DB01206
DB09052	DB01229
DB09052	DB01234
DB09052	DB01248
DB09052	DB01254
DB09052	DB01262
DB09052	DB01268
DB09052	DB01280
DB09052	DB01590
DB09052	DB02546
DB09052	DB04572
DB09052	DB04845
DB09052	DB04868
DB09052	DB05015
DB09052	DB05109
DB09052	DB05258
DB09052	DB05472
DB09052	DB06287
DB09052	DB06589
DB09052	DB06603
DB09052	DB06616
DB09052	DB06769
DB09052	DB06772
DB09052	DB06813
DB09052	DB08871
DB09052	DB08877
DB09052	DB08889
DB09052	DB08901
DB09052	DB08910
DB09052	DB08935
DB09052	DB09036
DB09052	DB09053
DB09052	DB09054
DB09052	DB09073
DB09052	DB09074
DB09052	DB09077
DB09052	DB09122
DB09052	DB12025
DB09052	DB12814
DB09052	DB12947
DB09052	DB01097
DB09052	DB00072
DB09052	DB08868
DB09052	DB00864
DB09052	DB09030
DB09052	DB12768
DB09052	DB00002
DB09052	DB01269
DB09052	DB05889
DB09052	DB06186
DB09052	DB06317
DB09052	DB06366
DB09052	DB06650
DB09052	DB09035
DB09052	DB09037
DB09052	DB09559
DB09052	DB11945
DB09052	DB00112
DB09052	DB00091
DB09052	DB00016
DB09052	DB15119
DB09052	DB06343
DB09053	DB06643
DB09053	DB00008
DB09053	DB00011
DB09053	DB00018
DB09053	DB00022
DB09053	DB00033
DB09053	DB00034
DB09053	DB00056
DB09053	DB00059
DB09053	DB00068
DB09053	DB00069
DB09053	DB00073
DB09053	DB00078
DB09053	DB00087
DB09053	DB00105
DB09053	DB00242
DB09053	DB00262
DB09053	DB00290
DB09053	DB00291
DB09053	DB00293
DB09053	DB00305
DB09053	DB00322
DB09053	DB00352
DB09053	DB00428
DB09053	DB00432
DB09053	DB00441
DB09053	DB00445
DB09053	DB00480
DB09053	DB00515
DB09053	DB00526
DB09053	DB00544
DB09053	DB00631
DB09053	DB00642
DB09053	DB00851
DB09053	DB00928
DB09053	DB00958
DB09053	DB00970
DB09053	DB01005
DB09053	DB01024
DB09053	DB01033
DB09053	DB01041
DB09053	DB01042
DB09053	DB01073
DB09053	DB01101
DB09053	DB01168
DB09053	DB01262
DB09053	DB01280
DB09053	DB02546
DB09053	DB05015
DB09053	DB05258
DB09053	DB05472
DB09053	DB06769
DB09053	DB06813
DB09053	DB08871
DB09053	DB08889
DB09053	DB08935
DB09053	DB09052
DB09053	DB09077
DB09053	DB09122
DB09053	DB12025
DB09053	DB12814
DB09053	DB12947
DB09053	DB01206
DB09053	DB00563
DB09053	DB00853
DB09053	DB01169
DB09053	DB00755
DB09053	DB00762
DB09053	DB00361
DB09053	DB00987
DB09053	DB01008
DB09053	DB04572
DB09053	DB08877
DB09053	DB08910
DB09053	DB00635
DB09053	DB04845
DB09053	DB00188
DB09053	DB00307
DB09053	DB00959
DB09053	DB01204
DB09053	DB09030
DB09053	DB00773
DB09053	DB00041
DB09053	DB00104
DB09053	DB00196
DB09053	DB00227
DB09053	DB00313
DB09053	DB00398
DB09053	DB00444
DB09053	DB00481
DB09053	DB00501
DB09053	DB00530
DB09053	DB00570
DB09053	DB00619
DB09053	DB00675
DB09053	DB00694
DB09053	DB00864
DB09053	DB00997
DB09053	DB01026
DB09053	DB01030
DB09053	DB01095
DB09053	DB01128
DB09053	DB01167
DB09053	DB01181
DB09053	DB01234
DB09053	DB01248
DB09053	DB01254
DB09053	DB01259
DB09053	DB01268
DB09053	DB01388
DB09053	DB03010
DB09053	DB04868
DB09053	DB05482
DB09053	DB06233
DB09053	DB06370
DB09053	DB06469
DB09053	DB06589
DB09053	DB06595
DB09053	DB06616
DB09053	DB06663
DB09053	DB06791
DB09053	DB07348
DB09053	DB08865
DB09053	DB08896
DB09053	DB09036
DB09053	DB09054
DB09053	DB09063
DB09053	DB09073
DB09053	DB09074
DB09053	DB11581
DB09053	DB11703
DB09053	DB11730
DB09053	DB11752
DB09053	DB11805
DB09053	DB12015
DB09053	DB12332
DB09053	DB13874
DB09053	DB01590
DB09053	DB05812
DB09053	DB15822
DB09053	DB08912
DB09053	DB01097
DB09053	DB00072
DB09053	DB08868
DB09053	DB06603
DB09053	DB12768
DB09053	DB12130
DB09053	DB00203
DB09053	DB00499
DB09053	DB00571
DB09053	DB00904
DB09053	DB06176
DB09053	DB11757
DB09053	DB00641
DB09053	DB11689
DB09053	DB00741
DB09053	DB11853
DB09053	DB00317
DB09053	DB09256
DB09053	DB00877
DB09053	DB06287
DB09053	DB00541
DB09053	DB06626
DB09053	DB06772
DB09053	DB08901
DB09053	DB01229
DB09053	DB00531
DB09053	DB12500
DB09053	DB15119
DB09053	DB08881
DB09053	DB00914
DB09053	DB00377
DB09053	DB00433
DB09053	DB11718
DB09053	DB11963
DB09053	DB05109
DB09053	DB00091
DB09053	DB00279
DB09053	DB00451
DB09053	DB11652
DB09053	DB15569
DB09053	DB00016
DB09053	DB08899
DB09053	DB00648
DB09053	DB11901
DB09053	DB11672
DB09053	DB16390
DB09053	DB14568
DB09053	DB06650
DB09053	DB06343
DB09054	DB06643
DB09054	DB00008
DB09054	DB00011
DB09054	DB00018
DB09054	DB00022
DB09054	DB00033
DB09054	DB00034
DB09054	DB00056
DB09054	DB00059
DB09054	DB00068
DB09054	DB00069
DB09054	DB00073
DB09054	DB00078
DB09054	DB00087
DB09054	DB00105
DB09054	DB00188
DB09054	DB00242
DB09054	DB00262
DB09054	DB00290
DB09054	DB00291
DB09054	DB00293
DB09054	DB00305
DB09054	DB00322
DB09054	DB00352
DB09054	DB00428
DB09054	DB00432
DB09054	DB00441
DB09054	DB00445
DB09054	DB00480
DB09054	DB00515
DB09054	DB00526
DB09054	DB00544
DB09054	DB00631
DB09054	DB00642
DB09054	DB00755
DB09054	DB00851
DB09054	DB00853
DB09054	DB00928
DB09054	DB00958
DB09054	DB00970
DB09054	DB01005
DB09054	DB01024
DB09054	DB01033
DB09054	DB01041
DB09054	DB01042
DB09054	DB01073
DB09054	DB01101
DB09054	DB01168
DB09054	DB01169
DB09054	DB01206
DB09054	DB01262
DB09054	DB01280
DB09054	DB02546
DB09054	DB04845
DB09054	DB05015
DB09054	DB05258
DB09054	DB05472
DB09054	DB06769
DB09054	DB06813
DB09054	DB08871
DB09054	DB08889
DB09054	DB08910
DB09054	DB08935
DB09054	DB09052
DB09054	DB09077
DB09054	DB09122
DB09054	DB12025
DB09054	DB12814
DB09054	DB12947
